"Country","Landscape..","Household.ID","Round","No_Toilet","Flush_Toilet","Pit_Latrine","Satisfied_Drinking_Water","Unsatisfied_Drinking_Water","Dispose_Garbage_Within_Compound","No_Measure_Safe_Drinking_Water"
"RWA","L06","e3YsHqYkYK6","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","NpVRwZSF9A9","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","3hzQ4hJNWpA","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","AvkkCXoYrg8","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","to8Gc5JzaT7","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","ACtMM9ksKX9","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","kKLu4qgLM62","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","pYrS9Lnoio5","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","yaHQ7ni6ar4","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","Lka6n6s87G","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","kxErk1sYmQB","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","HbRbhAKMLv3","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","nny1kAHD1A6","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","R5nJaf2Sop9","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","H4YdiXt5cz3","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","5DkfDPaXxW6","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","m6KCw7ZxQ47","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","bW7iZTf8uW7","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","RCuAWjMUBmA","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","2AzeKX3Xdj9","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","GBGa6M3rbd3","2",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"RWA","L01","4uYtGb6q1h5","2",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"RWA","L01","mDLfcyhvBu","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","e2RyT8u9Vs5","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","Nq4M7PWJPS","2",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"RWA","L01","8DoKMFq9rv7","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","wPk7iGeM1n2","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","cZWWUyRwuTA","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","CxdDadFVXS7","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","9upFZJLCfM2","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","XXFzjtd2A8","2",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","KeSq3y3A1h4","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L01","eVbuv11Jya9","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","aDnodjimek6","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","fSLig1NkSU7","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","wy7axJB9t4A","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","nMVazETomT7","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","TEgeq116YW6","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L01","gvW2UAieds2","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L01","VM1oxfq9wgB","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L01","QUACw1VqWL2","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","MsBreaQuEcA","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L01","Ag8CWapFXT9","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L01","TWGYiMEN9K3","2",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","smz4XRTY7G6","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","yjXM15j8fo9","2",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"TZA","L10","dtBzhqj3kQA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L10","wXNS3oTZiX8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L10","Gc14tmsJ7A3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L10","qP3BigSRj28","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"TZA","L10","LwsCZHjGPqA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","yhsx6xFzAD","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"TZA","L18","dyd2EZBuR66","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","onwJq3WmHg2","1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"TZA","L18","MmsqX496Yo9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","udWPUwFP172","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","5xjULrvkzz3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L02","xAHNqyKKrL4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","1U2KYPp4RE4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","tWqyJcJmuN5","1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"TZA","L18","HGnHsWKAkp3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","a77UhCZgDh2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","aNYTfhJUuk9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L19","ZBSFxdohGu7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","GV2SBh2drm7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","gpPmZSQZXY5","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","fUSEvjoZCe","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","4FP6ukTTsQ8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","XDQ9iJinQy9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L20","ciQdXdUfHV6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L03","x3YWH9QUug","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L19","kDWcVHqaaf2","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"TZA","L19","teFJypg3MU7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","6auvr3dPvX4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L19","mUFTDYR9Aj","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"GHA","L02","ArjKWQXjiQ2","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"TZA","L20","PuLRmEWBe78","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L20","QVFH5ibEfX","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L03","kjuUHkF5wTB","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"TZA","L03","yLS96zjnvX6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L03","N5cedWi9F35","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L03","dFX9VzkXhCA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L03","ZAZu9eYNzaA","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"TZA","L20","Qrakmh9TAb7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L20","zRYovaahru9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L20","wtdrsEsEBX2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"GHA","L03","GDXUCUdQZB6","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L03","bvFDUPT6cv8","1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L03","YqAFB2BMNLB","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"GHA","L03","2w6GUTeKDd","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L04","P6yZhzEGVc6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"GHA","L03","5o639Qfu5Q8","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L06","R24vZdb6HQ7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"GHA","L06","joFqVCsb215","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"GHA","L06","uVDhbqsgm8B","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L04","CxMdVRz4Fo","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"GHA","L04","zbPhVbZ2hNA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L10","Br9y98ZGdk8","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"TZA","L18","GZButysJgS4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","VhjsvzpdVX8","1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"GHA","L01","n3hCRp3nTfB","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"GHA","L01","aEPhhDYMsKA","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L01","dVULAjf4W89","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"GHA","L05","o1P6K2wcxu7","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"UGA","L03","5BM4RJvhSqA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L22","A4HX8ZvF3a8","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"TZA","L11","i6gRP4KTv4B","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","84Tt3igkks","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","ywS4MJJe4cB","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L11","ckvwCyqWX59","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L22","nD93MDvRgs2","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"TZA","L11","ktUuHHCU1Q5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","VTttxxMVpA7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L22","X9YiaEDanB7","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"TZA","L22","yku5wXeXnu9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","Zzj5HfKc4d3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L22","w7mhEiauzv4","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","4NfJeixyr6A","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","fxSB64jdaSA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","T5DZd2AUTX7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","An4VyekaKi6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L22","73M3dsnzvJ7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","mzUJUxpe7c4","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L22","qKTwmCQoWz5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","fMF9APviXm9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L11","eBi2TWWBfPA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","Xwug52WXRu6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","51brKTHzvAB","1",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"TZA","L11","SqBCN18ii19","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","BiwTi7hdY7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","HLCLDYcEQF2","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L03","RnembMKrW72","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","rMuY6Uj3iMy","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L11","17tw28pAwD3","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"TZA","L11","WvS53Ci87D3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","UGrmX3B1xb7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L03","nG6geyTvwq7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","VQjx1ubsk84","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","k6Z9D2Z16q9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","r4YWWf5e5x3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L03","3BWtidtw1gB","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","GwMi53segV4","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","GuUwLgiijo2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","B77fdVMrcbB","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","WMFdhZg7RN5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L01","RCuAWjMUBmA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"UGA","L02","3csKwZMd8vA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","uZWP16YfzT5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","D3k4R1hEUdA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","V5nBNdt5Wo9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","p7HQJGp7P14","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","fYfZbzp5Nv8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","8jLMpgU7qmA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","hiJdT15von9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"UGA","L07","kAym5mCCtcB","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"UGA","L07","nf2b6XaXDy3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","Gr3yWAqnod7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","Xab6HD3Zh47","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","Jm8YLfzpoy5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","fUwjdZnv1x2","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L06","6vZXvHtQdG2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","XBSg6BUGH3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L06","2Zy882qHx74","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","WKmRQnKoHA8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L06","43RqATksCs8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","YXV6xbSxws2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","wJPLc9G7D59","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","mpqcPSFDpCB","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","Zsq7RscRsJA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L06","kJPFgVkrzr8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L06","FnGwGBNbLj6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","eZcn1r4ZHQA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","cTxbn5tVsdA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","jsuqiyHhZp3","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RWA","L01","bW7iZTf8uW7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L06","jQRmJu3n453","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","kKLu4qgLM62","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"UGA","L07","uMco3gkx1Z8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","QP58gEJbLF8","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","E9xodbJqWb8","1",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"UGA","L07","PxqUsT3Kg39","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"RWA","L06","e3YsHqYkYK6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"UGA","L04","4wawPvHomv","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L04","UBoKCmEGFXB","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"UGA","L04","Mc7EjdDK3M3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","TdHhH26Qsi9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","YMAxgenEPKA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","52MH5CafZg9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","hnZo2CxSp92","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","4MTsyUHiaX4","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"UGA","L04","Dw3Ud994KTB","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"UGA","L04","6knFhJg33R9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","UKqsMYWu6S2","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"UGA","L04","WmaX2iuVse5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L04","CW2n61MumoA","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"UGA","L04","zCz7aSrczL2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L04","z9PS7Qjy5L2","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L04","GEpVmB1chZ","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"UGA","L04","vkQ3CHAz8S2","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"UGA","L04","n4TwADF35","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"UGA","L04","Kq42xQGSvu4","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","akR9WC1ESX","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","ZVVKrqxAx48","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","mBXHuSst1y6","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"UGA","L04","vwWMrLhFgq5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","LEzTDqKV6f3","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"UGA","L04","GPDYh6MvUT3","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"UGA","L04","xJ36NSni7X2","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"UGA","L06","pMDUa1EHvb","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L06","yaHQ7ni6ar4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","5DkfDPaXxW6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","cuVuG6WmhC5","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","EJpjhf8ixG7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","MxhdeDaZTa9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","dVN9QRTY6b4","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","fiLpRcMBzoA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"UGA","L01","gVnZfUnJ4V","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L01","mSfzhnwYib5","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"UGA","L01","VHVUj6zT8c6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"UGA","L01","F6gmnrrGL93","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L01","D3dra7efrt6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L01","U7Y9xmtZk89","1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"UGA","L01","4YxLyEvHcr2","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"UGA","L01","EQUQxBxxA28","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L01","CR6uc2DJjF2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L01","fqBewDc4e89","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L07","zywmeprmCJ6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L07","tuxCwfbZQN9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
