"survey_uuid","Landscape..","Eplot..","latitude","longitude","Country","biodiversity","eplot_code"
"75aab6b7-98eb-4299-9aca-440367fd52c7","000","331",8.09851,0.39829,"GHA",2.49325346014225,"GHA-000-331"
"75bfed5c-6c09-472d-998f-cf949a407dad","000","025",-8.47328,35.3131,"TZA",0.207274259758836,"TZA-000-025"
"7614716c-529e-42ce-8d92-093f41ab5fc1","000","317",-6.7647,37.3292,"TZA",1.59759543273908,"TZA-000-317"
"7645def1-ae2a-4738-a8cf-af5a860d538b","000","089",-6.56743,37.20906,"TZA",2.51412468037024,"TZA-000-089"
"76a89b92-9ecc-4051-bde3-d534447837ad","000","141",-7.52108,36.59716,"TZA",1.5807546150449,"TZA-000-141"
"76bf3a85-3cc2-4e7a-a207-27f25adb38b5","000","305",-9.12056,32.3622,"TZA",2.04332214278258,"TZA-000-305"
"76e1a920-edc0-487b-bf52-31dc24b52aa5","000","123",-1.86743,29.49378,"RWA",0,"RWA-000-123"
"76f7389b-5675-42e3-bcd5-e2332151efb4","000","094",-1.72317,29.30537,"RWA",0.0236180760739899,"RWA-000-094"
"777b670a-cf0e-4c57-b27c-21e373942a0d","L01","001",-2.56024,29.39179,"RWA",1.81816268187982,"RWA-L01-001"
"778455e9-a602-477f-ac76-909411f2be44","000","300",-9.20534,33.06084,"TZA",1.68924530995639,"TZA-000-300"
"7788a4a1-a7b4-4ede-8628-cc245f6c2025","L01","006",10.5439,-0.8585,"GHA",0.723476154419146,"GHA-L01-006"
"77976f6e-99af-4681-b0bb-46fe8148491e","000","251",-6.8819,37.5722,"TZA",2.02756975052044,"TZA-000-251"
"77c7b6ab-8203-49a1-99dc-17b5efe4bed0","000","262",-8.54416,35.16867,"TZA",0,"TZA-000-262"
"7811932c-2dee-4c04-baa1-116e1339ffb4","L03","009",-7.95204,31.72056,"TZA",0,"TZA-L03-009"
"7859c744-5863-4374-83d2-3786d1cef7a5","L06","002",1.87113,31.78574,"UGA",1.04774190631227,"UGA-L06-002"
"786b9bc1-5716-4dd4-93ab-53ca0cbcd490","000","098",-2.62859,28.99857,"RWA",1.57649462160689,"RWA-000-098"
"789b9f2f-24cd-4dca-b7e5-f4c35ef3e934","000","141",-1.67807,30.55472,"RWA",0.705332696619689,"RWA-000-141"
"789dee56-d480-4a1b-a48f-09dcce87dcde","000","166",10.89447,-0.43569,"GHA",0,"GHA-000-166"
"78baeb16-ca75-4fac-ac4c-8125b647cd4e","000","026",-8.48524,36.68894,"TZA",0.418660897058207,"TZA-000-026"
"78db5877-3b3a-4b1b-b469-3abc47120f14","000","378",-7.3336,32.79612,"TZA",1.54252970144272,"TZA-000-378"
"78e9f084-7208-486c-9663-5b9da0f03d6b","000","064",-8.31148,35.39896,"TZA",1.70652739079884,"TZA-000-064"
"791b70d9-0274-4524-98b8-6de37f6dc731","000","030",-9.28446,33.58496,"TZA",0.625444607421377,"TZA-000-030"
"793235c5-4ea7-411a-aeb0-70d2683bc8c5","000","155",-8.18781,31.68078,"TZA",0,"TZA-000-155"
"79553cff-8fea-4f9a-afdd-f5e73a3cfc1c","000","067",-2.32745,29.04478,"RWA",0.270345127716506,"RWA-000-067"
"7981d32f-1972-447c-8280-6c50a239549b","000","160",0.76243,33.0856,"UGA",1.49691393384862,"UGA-000-160"
"7984c59b-45fb-4c7a-ae53-400ab8a5bde9","000","102",-6.4249,35.56799,"TZA",0,"TZA-000-102"
"798b2d4f-ccc2-4d11-a015-02ed3ca51ce2","000","156",6.17029,-0.4146,"GHA",3.24853223452252,"GHA-000-156"
"79994be4-bd74-414b-889e-dba83ab0568a","000","052",-7.22225,39.05752,"TZA",2.51083513362254,"TZA-000-052"
"79f0a3e1-fc2c-416d-8fd6-44f7054f88c5","000","181",10.75894,-0.49657,"GHA",0,"GHA-000-181"
"79ff311e-31cb-48fb-b1da-4b774f139f73","L07","010",-2.26546,30.05162,"RWA",0,"RWA-L07-010"
"7a28f790-03a1-40e1-b76c-2be875fcf021","000","092",0.7235,33.32391,"UGA",0.580380665916351,"UGA-000-092"
"7a31b390-9b11-49db-8a28-4d61807b5c49","L01","004",3.57733,31.17245,"UGA",2.95965466535089,"UGA-L01-004"
"7a5f076b-651f-44e2-bf2a-6c54b76d16e3","L03","009",-7.95204,31.72056,"TZA",0,"TZA-L03-009"
"7a84063b-b231-4bb1-b167-b889ad3d3a55","000","279",-10.32379,34.84805,"TZA",2.34798129514124,"TZA-000-279"
"7ae53950-d6b3-47c7-9199-77f8cb02eb9b","000","149",0.69396,30.2566,"UGA",0.832676205205842,"UGA-000-149"
"7afa9fcc-9ee6-40db-97ca-e506f9b5754e","L05","003",5.06259,-2.60215,"GHA",0.623636527293641,"GHA-L05-003"
"7b00ce7b-37d5-4007-bc4b-584ed99f9354","L06","003",5.7149,-0.52871,"GHA",0,"GHA-L06-003"
"7b3782bb-8c98-407f-9f66-0d6143dae7e6","L02","005",9.91713,-0.88218,"GHA",0,"GHA-L02-005"
"7b7fb1f7-42db-474f-8c44-73ad45f4a068","000","055",-8.85795,36.81192,"TZA",2.36929175324475,"TZA-000-055"
"7b9a75c0-c5d5-437f-b29f-a0141887ab8a","L04","010",-1.24577,29.77552,"UGA",0.25646445680718,"UGA-L04-010"
"7bad0c69-6d1e-4c7e-880b-196e9a061647","000","166",-7.64663,34.90979,"TZA",0.67271292387169,"TZA-000-166"
"7bb0222d-49e3-40c8-9ffc-f80ed5759747","000","211",-6.52924,34.84602,"TZA",0,"TZA-000-211"
"7bbe23f3-4626-4a7d-9260-372cf947d032","000","304",-9.09331,34.5961,"TZA",0.686459627355156,"TZA-000-304"
"7bd92670-cf34-4189-881f-eb4a0ebc8079","000","318",3.24622,31.49053,"UGA",1.20112726131468,"UGA-000-318"
"7c3523e4-5bff-4ede-a4c0-5c8574b11ffd","000","137",0.90354,33.33812,"UGA",0.805313711164924,"UGA-000-137"
"7c5d2f7a-0644-49c7-afc4-fcdcf332af55","000","138",10.50898,0.10283,"GHA",0,"GHA-000-138"
"7c917370-ad07-435a-b3cf-f7c26b34cff2","000","368",-7.6841,36.21299,"TZA",2.21979783414422,"TZA-000-368"
"7ca374c6-eb8b-4ce5-bf0e-5ce75f5cb57f","000","379",7.1371,0.58649,"GHA",1.12055532241529,"GHA-000-379"
"7cd99cc6-1071-4f39-92c9-e55db48000a2","000","102",5.77963,-1.15817,"GHA",0.889584453349251,"GHA-000-102"
"7ce9cb93-067e-4fa7-ad28-5deb0740a677","000","377",0.41801,32.9898,"UGA",1.85140535532945,"UGA-000-377"
"7cff7582-b8e4-4474-bd7e-710e970f8897","000","384",1.70133,31.81125,"UGA",1.40384622422743,"UGA-000-384"
"7d553914-2c86-4615-85cc-b142277dcdee","000","374",-6.77798,33.65908,"TZA",1.43901048031844,"TZA-000-374"
"7da1794e-4c62-4a84-a266-5974a64b146c","000","051",-1.10095,30.41497,"RWA",0.012476649250079,"RWA-000-051"
"7ddff401-b0e4-420f-a501-cba127cc52d4","000","047",7.47913,0.38707,"GHA",0.609969518892752,"GHA-000-047"
"7df9337e-5070-4a2e-9e00-a5c9e49977b0","000","129",-2.24176,30.23655,"RWA",0.0665421293337548,"RWA-000-129"
"7e41acdc-c6ca-4b93-a9c7-cdc04623fcb8","000","329",7.49321,-1.55123,"GHA",0.973652246181651,"GHA-000-329"
"7e72bc7d-a354-4039-ab3b-79e410b17397","000","219",0.50478,30.69093,"UGA",2.73970335679456,"UGA-000-219"
"7ea4ed35-f91f-4862-9b87-454ffbd4a460","L06","008",5.77521,-0.51107,"GHA",0,"GHA-L06-008"
"7f601795-9cbc-471e-8bfe-cfa851654144","000","190",-8.84635,33.58897,"TZA",0.85321546770911,"TZA-000-190"
"7f8cddfa-8354-4564-918f-eff823c0a63e","L07","007",-2.30636,30.03894,"RWA",1.35498922294293,"RWA-L07-007"
"7fa2b1aa-50d0-4431-b457-24dbbaa89841","000","192",1.73374,31.73605,"UGA",0.669888014670238,"UGA-000-192"
"7faa68bb-d186-4964-bc7d-6196227f2987","000","192",-8.27155,31.99704,"TZA",0,"TZA-000-192"
"7fc65532-192c-4022-a233-c78d8321e72b","000","079",-9.31281,34.0951,"TZA",0,"TZA-000-079"
"7fdca103-fda5-46ae-89d6-0d75f2034abc","L22","002",-8.13363,38.73132,"TZA",2.16246305324543,"TZA-L22-002"
"7ff34618-3550-4bb5-8a1a-e9547c30fa96","000","165",5.90173,0.5123,"GHA",0,"GHA-000-165"
"803b660b-17a0-4314-9128-ca36c60b1c73","000","032",-1.15849,30.46549,"RWA",0.395093892919169,"RWA-000-032"
"8050c0a9-90ce-4e5e-832e-d03e9a8d84fc","000","266",-8.75599,31.73923,"TZA",0.641364407518625,"TZA-000-266"
"805876f6-e16b-4738-a639-d10f298ee0d7","000","041",-7.57499,38.93343,"TZA",1.16862253912931,"TZA-000-041"
"805dbad4-415c-4f52-8747-6068ed167f95","L04","008",6.54172,-1.49804,"GHA",0.698669432202417,"GHA-L04-008"
"8069b9da-6e8e-47a1-8325-acf81f944a01","000","099",-1.67723,30.3424,"RWA",0.534347358059317,"RWA-000-099"
"80ddf50a-f1a5-4f58-b710-92e1b0bb4d23","000","321",-6.87467,33.4451,"TZA",2.11786380203888,"TZA-000-321"
"80f69902-68fc-4548-874c-b4c229fcf8e9","L19","002",-8.09598,36.50402,"TZA",1.84390777444218,"TZA-L19-002"
"8113ec1c-9e32-47ed-b473-d0874da4e7f7","000","096",7.01655,-1.89278,"GHA",1.58902691517397,"GHA-000-096"
"815cd9e1-200a-4f0c-afdc-c44610b2d27f","L04","004",-1.82511,29.358,"RWA",1.60981947850449,"RWA-L04-004"
"819f8dee-f5bc-4f85-b72f-e7fc5f5c5405","000","336",6.86859,0.42466,"GHA",2.68165645011928,"GHA-000-336"
"81a525c0-c711-45bf-98e8-a76b53cabb49","000","309",-7.98433,31.23674,"TZA",0,"TZA-000-309"
"81cfdaf7-afe5-4072-8a38-068db180cdbf","000","064",6.1862,-0.67636,"GHA",0.73407380179811,"GHA-000-064"
"82670a6e-d9dc-40ee-aaee-c4e7f96327a0","000","120",0.85404,32.87937,"UGA",0.97177221279522,"UGA-000-120"
"8273715c-4572-431b-b06a-608c629795e0","000","070",-2.64028,29.80324,"RWA",0.558158599718487,"RWA-000-070"
"829d7616-9b04-4d63-a7af-2562a86e8a37","000","361",9.00137,-0.5326,"GHA",2.61445473025265,"GHA-000-361"
"83fd29b9-7550-41eb-b79d-47a6b071bbec","000","102",-1.58047,30.13005,"RWA",0,"RWA-000-102"
"84330005-e199-4aaf-b72a-dec40b36e431","000","057",-2.68422,29.61414,"RWA",0,"RWA-000-057"
"8433b415-2d02-4e5f-be71-5bfe5f2f53b5","000","035",-8.43861,35.41286,"TZA",1.40155449596533,"TZA-000-035"
"8444b502-9da1-468b-8904-94be189bb65b","000","148",-1.45239,30.2268,"RWA",0,"RWA-000-148"
"844e6685-7cb5-448c-9064-6d84a92782d3","000","132",-8.86466,34.62093,"TZA",2.18845157163078,"TZA-000-132"
"84e19617-4502-47fc-a5d2-ad7ef9b705fa","000","244",-5.96732,38.7882,"TZA",1.01235592558829,"TZA-000-244"
"8502e802-7267-45df-a99d-3b568d92fed2","L06","010",-1.9406,29.79508,"RWA",0.496002905200116,"RWA-L06-010"
"850329b2-23aa-4d25-af77-9129fefcced7","000","073",-2.10411,30.10281,"RWA",0,"RWA-000-073"
"852c0a93-9b8a-49cd-a009-3b25e903af61","000","133",-8.73471,34.44044,"TZA",2.13609478504492,"TZA-000-133"
"85559edf-65da-44e0-8e15-aff4db974242","000","142",-1.43639,29.82285,"RWA",0,"RWA-000-142"
"856c64dc-7b9a-4ae9-8ccc-ad62c84752bf","000","161",7.39973,-2.39461,"GHA",1.52592202656394,"GHA-000-161"
"85ac7075-8b53-46a1-b433-6e1579645c39","000","249",-7.29398,35.39581,"TZA",0.775136955609191,"TZA-000-249"
"85f8980a-0441-4abe-8af5-a588afdbc689","000","036",-7.17017,39.29621,"TZA",1.95060353921315,"TZA-000-036"
"8629c9fb-0506-49b8-bfc7-6110a3ffcbdf","L03","005",7.75115,-0.88903,"GHA",1.33725081033693,"GHA-L03-005"
"864b382b-251e-4aa5-aedc-0a8fb04482e8","L01","009",-2.54314,29.42382,"RWA",0,"RWA-L01-009"
"86561785-f180-4c6b-9795-585d1e95a785","000","377",5.05164,-2.84407,"GHA",0.540228157312638,"GHA-000-377"
"86bdee77-8ce3-43e6-9488-0ff0e202f1c2","000","146",-6.43816,36.58232,"TZA",1.54734927172189,"TZA-000-146"
"86fb4c45-8efd-4e2f-aec2-505184fc364e","000","371",-9.74505,34.64752,"TZA",1.33652146449195,"TZA-000-371"
"875713a7-84d6-4c3c-952c-35da9498be83","000","263",0.59599,33.58872,"UGA",0.616714771003049,"UGA-000-263"
"876d2ce4-f779-4c2e-80f0-077480a626d2","000","393",-7.20425,37.27549,"TZA",1.22226692353816,"TZA-000-393"
"87851140-5468-4714-a1ac-4d86a4829bb3","L03","004",0.24567,32.12676,"UGA",2.31820089516659,"UGA-L03-004"
"878dc095-b50e-4a68-af07-9f08fa4baad8","000","134",-1.42105,30.33106,"RWA",0,"RWA-000-134"
"879b9f22-729b-4011-8636-1985c4836063","000","311",-9.42293,33.49615,"TZA",1.80987089636603,"TZA-000-311"
"87b7989c-b1bd-49d5-a6d0-9a0b7dd6ecf3","000","296",-9.06201,32.86949,"TZA",0.210716742890223,"TZA-000-296"
"87c23da1-974c-4f10-86d1-11b30404e963","000","310",7.66458,-0.96254,"GHA",1.03458353103641,"GHA-000-310"
"87d0aac6-36c5-45b3-961c-9aa8e0ba194b","000","386",7.1538,-1.65354,"GHA",1.34819591857555,"GHA-000-386"
"87ec5bf2-640a-407b-9101-216228e50846","L03","008",-7.90446,31.68009,"TZA",0.879179601139314,"TZA-L03-008"
"88287e99-737b-4a6f-8966-abe02e3b43f0","000","227",7.62029,-1.11905,"GHA",1.25707297276085,"GHA-000-227"
"884cfa40-7f64-4c5a-9cd9-f2addbf9dfee","000","021",-6.08799,38.15907,"TZA",1.96332000297456,"TZA-000-021"
"88698c67-0dab-4aa2-87f1-a6848ba17e1e","000","312",-6.50638,37.23992,"TZA",0.688733300375259,"TZA-000-312"
"887d4089-6390-43e2-a1f5-9e155872bd10","L01","008",3.58517,31.18839,"UGA",2.67904028757835,"UGA-L01-008"
"88acfb05-6014-48cb-8d1e-3343fdd50108","000","171",-8.08193,36.73882,"TZA",2.27247484982734,"TZA-000-171"
"8921a218-9f14-4d63-8219-9181caeddd70","000","111",-0.88936,29.82345,"UGA",1.57903804490065,"UGA-000-111"
"89772b90-4d38-4966-8e33-c7292a5a66ef","000","039",-9.68748,35.14598,"TZA",1.45262542003637,"TZA-000-039"
"897c2590-bdb9-4cba-b0ba-f9ea8540f5ef","000","176",0.11882,32.03955,"UGA",2.14355580880801,"UGA-000-176"
"89d7e83f-3c7c-4c90-af75-4f3fd1033e11","000","062",-1.63541,29.33716,"RWA",0.785971949010731,"RWA-000-062"
"8a36f44a-8dc6-47bd-9a27-b23e7437c824","L03","005",-1.91826,30.66489,"RWA",0,"RWA-L03-005"
"8a503983-af66-4d4d-9520-a6e81363f0aa","000","007",-9.2228,33.60613,"TZA",1.25145690795091,"TZA-000-007"
"8a505c1c-8169-409e-9ec9-88e057dbd122","L01","014",3.55495,31.16693,"UGA",0.293894404557417,"UGA-L01-014"
"8ae0b8cf-7e69-4a4c-bdd8-c366134aa1e6","L03","001",0.19326,32.10583,"UGA",0.41937516928989,"UGA-L03-001"
"8bd84036-868c-4f3e-b917-4f010b0eae51","000","233",-7.55865,34.84466,"TZA",1.89435303448384,"TZA-000-233"
"8bee06c7-8f41-4a0e-9333-bd0e61d2fc1d","000","260",-7.66988,37.93313,"TZA",1.8972949103243,"TZA-000-260"
"8bff68ea-dba7-4b4b-82ca-3da0a2a090fd","000","297",-9.04207,34.77573,"TZA",0,"TZA-000-297"
"8c1758d2-bb60-4643-89ba-de3aba68d216","000","367",-0.99689,29.89915,"UGA",0.992733361659884,"UGA-000-367"
"8c279946-5066-4aca-9c2d-c194b4fdf94e","000","375",7.94946,0.36909,"GHA",2.11836990652688,"GHA-000-375"
"8c3f1a55-120c-4cad-b95b-69042d8c686f","000","173",-6.50935,38.92786,"TZA",0.826895418035939,"TZA-000-173"
"8c80d6d2-effd-45bb-b131-475602c34316","000","002",-1.0581,29.8851,"UGA",1.16307828870058,"UGA-000-002"
"8cacc1bd-7b1d-412b-b52d-a96dd50eb7da","000","111",-1.57634,30.20531,"RWA",0.15305646550511,"RWA-000-111"
"8ce8f6a9-7f68-41ee-aa99-927d67440583","000","049",-2.16387,30.30447,"RWA",0,"RWA-000-049"
"8cf6345e-09b0-4ea0-9c53-8a9df3264b34","000","148",7.84709,0.47661,"GHA",1.52188326490586,"GHA-000-148"
"8cfe91d7-0e20-442d-b7d8-1ad225d5c2b6","000","157",1.80083,31.89094,"UGA",0,"UGA-000-157"
"8d677670-5bc8-4f58-9b13-675a04a502b7","000","236",-8.96515,34.02812,"TZA",0,"TZA-000-236"
"8d865cb2-1306-4587-b26e-62110b4c134b","000","194",-6.97188,38.71837,"TZA",1.00328247740505,"TZA-000-194"
"8d936428-6798-409d-8413-4df3dce72cf7","000","164",5.76259,-0.04722,"GHA",0,"GHA-000-164"
"8dbf5f79-5acd-4c91-9649-af6a27416e7d","000","123",0.21542,32.05517,"UGA",1.39720479752325,"UGA-000-123"
"8ded2809-4dd7-46d6-8653-bf27918d399a","000","187",0.98059,33.31586,"UGA",0.148333496639828,"UGA-000-187"
"8e042129-eb2c-4768-b648-ed68f79066c0","000","130",5.54856,-1.20594,"GHA",0.269293796077601,"GHA-000-130"
"8e09a6df-e8cd-4d73-8b01-46ae3f8e78ba","000","222",-6.54555,36.53703,"TZA",2.03344231054772,"TZA-000-222"
"8e104f4a-b099-4c8f-ba8f-afad7bd9334e","L07","005",2.415,33.34941,"UGA",1.86265580170976,"UGA-L07-005"
"8e79d345-3b10-4351-b9bc-8b27751b9966","000","274",9.19439,-0.88538,"GHA",2.1978436697831,"GHA-000-274"
"8eacb6bb-4d4e-4e11-8dea-3fc3252ae616","L02","013",1.00563,34.32341,"UGA",1.53777654970671,"UGA-L02-013"
"8ebd0f55-72a8-45bb-a6d4-ae91a485c2fb","000","149",-2.5437,29.58228,"RWA",0.708017736571591,"RWA-000-149"
"8ef23e84-a018-43c4-ab5e-46b64f7f12eb","L10","003",-8.50235,34.81208,"TZA",1.58553797710689,"TZA-L10-003"
"8f022c62-0c54-4f6a-bdaa-c8d046ce2522","000","361",-8.54657,35.0936,"TZA",1.24506320098577,"TZA-000-361"
"8f230f64-434d-4e0c-a867-090105fa0a1b","000","135",-6.37511,36.06686,"TZA",0,"TZA-000-135"
"8f408d82-0b68-4a08-9a5f-9223b5f2af0b","000","325",3.12405,30.95146,"UGA",0.665945948120932,"UGA-000-325"
"8f6cd4fd-3db4-4f50-b20c-a2e4eba4705a","000","221",-8.39914,31.89324,"TZA",0,"TZA-000-221"
"903f0aa1-5947-49f8-980c-0021484a46e5","000","385",-7.12414,31.92841,"TZA",2.27615108040214,"TZA-000-385"
"904b448e-027e-4d1e-af7b-be127febaee1","000","072",-1.70861,30.38255,"RWA",0,"RWA-000-072"
"9050c872-2cff-4832-a837-5c36200a5f41","L02","010",9.94808,-0.86046,"GHA",0.0679284236948746,"GHA-L02-010"
"90752342-b5a9-47d1-a362-fbb9b990ad9b","000","305",8.03723,-0.01743,"GHA",1.48424353067521,"GHA-000-305"
"90cdf7fb-c3b5-4234-b206-fdd2fedd9ab1","000","345",-8.85334,33.52396,"TZA",0,"TZA-000-345"
"9143fc81-bf69-4b3d-8c96-bb4b01569733","000","211",0.57658,30.15931,"UGA",0.71466105969501,"UGA-000-211"
"91e7168e-f4b1-4af7-aff8-3d07c1a86217","000","064",-1.84654,29.79655,"RWA",1.22398102181678,"RWA-000-064"
"92470a53-d108-4412-82eb-464bc36447f2","000","227",7.62029,-1.11905,"GHA",1.25611368449728,"GHA-000-227"
"926c0275-6428-4948-a46d-b00f61ef3271","000","075",-1.60003,30.63226,"RWA",0,"RWA-000-075"
"92876015-a116-4484-9272-93b2f4eaa18c","L19","006",-8.05512,36.50336,"TZA",2.67540721686806,"TZA-L19-006"
"9339eb1c-9c52-4bba-94b3-a528b8bf25cf","000","073",0.70552,33.52233,"UGA",1.12692879480068,"UGA-000-073"
"934b837f-b571-4b95-a711-f15c26bd8b98","000","069",-8.49474,35.35593,"TZA",0.750517996730139,"TZA-000-069"
"9398a098-08b0-4188-bf98-e55df0cf8b4d","000","150",-1.63178,29.82777,"RWA",0.422819780141567,"RWA-000-150"
"93bb39c3-2c56-4421-abca-a1b196074971","000","393",8.8505,-0.64126,"GHA",3.06286968654778,"GHA-000-393"
"93e5483b-d83f-439b-a5e3-526062e1c570","000","241",-9.04965,32.31026,"TZA",0.838049355758816,"TZA-000-241"
"94707114-6489-44dc-bac1-6bd391261120","000","182",10.96877,-0.16045,"GHA",0,"GHA-000-182"
"94b855c7-b5e0-49c0-b14f-15c410351506","000","137",-7.26689,37.14458,"TZA",0,"TZA-000-137"
"94ed73b2-4469-44a8-8196-55f4bad904ce","000","104",-1.68205,29.95657,"RWA",0.364131789910851,"RWA-000-104"
"95444299-254a-4e62-9cb8-074c2b6da95c","000","114",-1.73466,30.4494,"RWA",0,"RWA-000-114"
"956abb22-def8-40b7-a253-68f35dee4c2e","000","380",7.14015,-1.71861,"GHA",0.66075028426505,"GHA-000-380"
"95e62029-0555-4c2e-91c0-1b32dd0c1151","000","265",2.2859,32.79686,"UGA",0.924112208575305,"UGA-000-265"
"960bdfd5-f4d3-4d8b-9e94-cc824d6f0a53","L20","002",-8.57365,34.2739,"TZA",0,"TZA-L20-002"
"96291e65-3025-426f-ad4a-2c6378bc37b1","000","284",-9.41251,33.21155,"TZA",1.53943612935561,"TZA-000-284"
"9681e66d-9f8e-47d6-a84f-98f2a8710d19","000","380",-8.82771,31.73705,"TZA",1.34093741954334,"TZA-000-380"
"968654e4-ee16-41ea-8896-926f372bf864","000","118",-1.87432,29.86676,"RWA",0,"RWA-000-118"
"96c4e27d-2e07-4ec7-9fc2-d48590ec0f7e","000","392",-9.58562,35.17123,"TZA",1.69780372517654,"TZA-000-392"
"9708ed63-731a-4186-8014-c07c5a54515a","L07","005",-2.28012,30.06222,"RWA",0.516770242933382,"RWA-L07-005"
"9727d1b5-ee09-4b6c-9a08-1309702576a5","L19","007",-8.06147,36.5255,"TZA",2.89834323527795,"TZA-L19-007"
"974a1ad0-6e89-4a20-a329-d73399e688a9","000","019",-8.30661,36.14143,"TZA",0,"TZA-000-019"
"9774f945-9c6a-4a49-9da1-9f8738ddbb31","L03","010",7.71266,-0.9195,"GHA",0.863532184695142,"GHA-L03-010"
"97b11deb-0a0c-4ade-b349-26d42919f18d","000","171",-0.01441,31.65201,"UGA",1.88948520434556,"UGA-000-171"
"983dffc2-da99-4970-85d3-a61e73ee28c1","000","276",-8.9536,33.79866,"TZA",0.572665365961291,"TZA-000-276"
"983fb1e5-e09e-4214-a063-336d89225c56","000","362",-1.29622,30.1161,"UGA",0,"UGA-000-362"
"98d874bf-6580-4d30-abda-8ea77a2e87d9","000","218",9.13552,-0.72288,"GHA",0.370638147135638,"GHA-000-218"
"98ec5f42-4a80-452b-ad3a-609d11048df6","L07","013",2.43925,33.26885,"UGA",2.59228559645322,"UGA-L07-013"
"98fb40ff-84ad-48ee-beb9-758201c7630d","000","360",-8.49979,35.17374,"TZA",0.523228136443239,"TZA-000-360"
"9935cbb5-15fc-438b-aa73-93d1470b6937","000","108",-6.35234,35.89911,"TZA",0,"TZA-000-108"
"9962816b-9333-400e-8199-f6d253715d5a","000","037",-9.27803,33.5092,"TZA",0,"TZA-000-037"
"99f6e836-c188-45be-a474-5bea6098525f","000","025",-8.47328,35.3131,"TZA",0.251068229572061,"TZA-000-025"
"9a59b927-8972-44b4-9351-e4da9f08862e","000","178",-7.81543,31.79746,"TZA",0.135856847389749,"TZA-000-178"
"9a7df13a-b555-4449-bf5a-7c205e8913c9","000","137",5.44685,-0.97502,"GHA",1.40748379993879,"GHA-000-137"
"9a9d2a30-f624-4743-b391-8f48fb37521c","L04","002",6.53012,-1.51642,"GHA",1.4959643265824,"GHA-L04-002"
"9ac38e87-6cad-4ab7-b0f9-62a02461bfdd","000","145",-6.53788,39.06949,"TZA",1.83025169369902,"TZA-000-145"
"9b5c9e49-4bc7-47df-bed7-80af76e507bb","000","155",6.76919,-0.81244,"GHA",0.674554187812287,"GHA-000-155"
"9b6779ad-1376-4147-abed-c005882d5afa","000","025",-1.15931,30.42129,"RWA",0.0942680165561526,"RWA-000-025"
"9b8845ad-6bad-4c23-8427-341523299c6c","000","114",6.60973,-2.10182,"GHA",0.132691420839872,"GHA-000-114"
"9b8f1a0a-fc09-43a9-9941-adad100554bc","L06","001",-1.95609,29.79643,"RWA",0,"RWA-L06-001"
"9bcbbea7-f455-4cff-8870-41be6800740e","000","058",-2.10229,30.34372,"RWA",0,"RWA-000-058"
"9bf99d36-670b-4019-a830-8c8efbe87bb7","000","218",0.52804,30.71131,"UGA",2.87286339161982,"UGA-000-218"
"9bff7323-af9c-44c2-a992-a9deee9e5c7d","000","274",2.55176,32.93596,"UGA",1.82196516960331,"UGA-000-274"
"9c698e95-d858-461b-af63-ab3cc29ca364","L01","010",-2.57756,29.45432,"RWA",0.152209447058718,"RWA-L01-010"
"9c7a88d7-3389-4316-a6a6-3f17ecbf6bdb","000","262",-8.54416,35.16867,"TZA",0,"TZA-000-262"
"9ca34ff6-5803-4f0e-b4c2-9a987204be5f","000","011",5.83285,0.22273,"GHA",0,"GHA-000-011"
"9ccf37ba-fe7d-4793-894b-a586d7e29cae","000","350",-9.36728,33.71566,"TZA",0.0984268996395122,"TZA-000-350"
"9ce35e1a-3c56-474a-88ca-d59cbeac1466","L02","002",-1.50755,29.51242,"RWA",0.134321513488523,"RWA-L02-002"
"9d0c55be-b004-4a3f-bc7a-ce4deb261f55","000","050",-8.40822,36.02075,"TZA",1.25828886811067,"TZA-000-050"
"9d1f1302-7961-42d0-a6a4-9582f6ab8840","000","084",-2.1538,29.71145,"RWA",0.370802358089488,"RWA-000-084"
"9d348590-2127-4821-bba3-31013868d0b5","000","153",0.75388,32.8801,"UGA",0.8660011114328,"UGA-000-153"
"9d5af055-1591-400c-815d-2c187a21777b","L02","001",-1.4752,29.55933,"RWA",0,"RWA-L02-001"
"9da5f45b-4a05-45c3-a7ef-e15a6d447396","000","109",-2.41399,29.84369,"RWA",1.12679336140813,"RWA-000-109"
"9dbda20a-87eb-4ca8-8a89-b3390f731191","L10","009",-8.49545,34.8284,"TZA",2.43216083811953,"TZA-L10-009"
"9de1df2f-0133-49b5-acba-4f6319ee4180","L05","005",5.10917,-2.56253,"GHA",1.20930636278901,"GHA-L05-005"
"9de8af09-90a0-4872-bef4-485d6892a6c7","000","045",-9.1733,33.82185,"TZA",0,"TZA-000-045"
"9dfd1acb-e3cd-4bf8-baf9-4cfe0d8fbf24","L18","003",-7.5078,36.43707,"TZA",1.59139488418666,"TZA-L18-003"
"9dfd64b1-57fe-4949-b55f-4e0565215094","L05","002",5.04149,-2.54992,"GHA",0.691275862276444,"GHA-L05-002"
"9e4e0614-7b16-4898-b1ae-6044584db625","000","002",8.39651,-0.01122,"GHA",0.779633933034255,"GHA-000-002"
"9eb50bda-bb77-4b87-9274-f7d25aedea15","000","274",-8.63119,33.30194,"TZA",2.23587539544143,"TZA-000-274"
"9f267769-0ebf-483b-952c-7234698c8c5b","000","133",-1.63955,30.66186,"RWA",0,"RWA-000-133"
"9f81884c-2ddd-488a-a861-872710a288a7","000","158",0.50591,33.98218,"UGA",0.323006586140935,"UGA-000-158"
